codigo municipio,id_provincia,nombre,slug,provincia,ccaa,lon,lat
49081,49,Fuentesaúco,fuentesauco,Zamora,Castilla y León,-5.4974453,41.2313964,
49083,49,Fuentesecas,fuentesecas,Zamora,Castilla y León,-5.4731937,41.6299891,
49084,49,Fuentespreadas,fuentespreadas,Zamora,Castilla y León,-5.6293663,41.3257437,
49085,49,Galende,galende,Zamora,Castilla y León,-6.6618074,42.1053201,
49086,49,Gallegos del Pan,gallegos-del-pan,Zamora,Castilla y León,-5.5807638,41.5999482,
49087,49,Gallegos del Río,gallegos-del-rio,Zamora,Castilla y León,-6.1732486,41.7348405,
49088,49,Gamones,gamones,Zamora,Castilla y León,-6.1778899,41.4667169,
49090,49,Gema,gema,Zamora,Castilla y León,-5.6490814,41.4184501,
49091,49,Granja de Moreruela,granja-de-moreruela,Zamora,Castilla y León,-5.7391973,41.8100169,
49092,49,Granucillo,granucillo,Zamora,Castilla y León,-5.9284228,42.0507013,
49093,49,Guarrate,guarrate,Zamora,Castilla y León,-5.4424023,41.2890839,
49094,49,Hermisende,hermisende,Zamora,Castilla y León,-6.8960964,41.9682533,
49095,49,"Hiniesta, La",hiniesta-la,Zamora,Castilla y León,-5.755694,41.5143663,
49096,49,Jambrina,jambrina,Zamora,Castilla y León,-5.6648582,41.3927112,
49097,49,Justel,justel,Zamora,Castilla y León,-6.2966927,42.1493293,
49098,49,Losacino,losacino,Zamora,Castilla y León,-6.0818204,41.6801625,
49099,49,Losacio,losacio,Zamora,Castilla y León,-6.0407884,41.710871,
49100,49,Lubián,lubian,Zamora,Castilla y León,-6.9054855,42.0354904,
49101,49,Luelmo,luelmo,Zamora,Castilla y León,-6.1334805,41.4398031,
49102,49,"Maderal, El",maderal-el,Zamora,Castilla y León,-5.622796,41.282297,
49103,49,Madridanos,madridanos,Zamora,Castilla y León,-5.6044033,41.479255,
49104,49,Mahide,mahide,Zamora,Castilla y León,-6.3781981,41.8694808,
49105,49,Maire de Castroponce,maire-de-castroponce,Zamora,Castilla y León,-5.784636,42.1122687,
49107,49,Malva,malva,Zamora,Castilla y León,-5.4863015,41.6542264,
49108,49,Manganeses de la Lampreana,manganeses-de-la-lampreana,Zamora,Castilla y León,-5.710898,41.7513057,
49109,49,Manganeses de la Polvorosa,manganeses-de-la-polvorosa,Zamora,Castilla y León,-5.7470972,42.0346358,
49110,49,Manzanal de Arriba,manzanal-de-arriba,Zamora,Castilla y León,-6.4390229,41.9911199,
49112,49,Manzanal de los Infantes,manzanal-de-los-infantes,Zamora,Castilla y León,-6.3827838,42.0543744,
49111,49,Manzanal del Barco,manzanal-del-barco,Zamora,Castilla y León,-5.9469158,41.6338146,
49113,49,Matilla de Arzón,matilla-de-arzon,Zamora,Castilla y León,-5.6425089,42.1057896,
49114,49,Matilla la Seca,matilla-la-seca,Zamora,Castilla y León,-5.5007233,41.578919,
49115,49,Mayalde,mayalde,Zamora,Castilla y León,-5.7978131,41.2510988,
49116,49,Melgar de Tera,melgar-de-tera,Zamora,Castilla y León,-6.0143307,41.9660196,
49117,49,Micereces de Tera,micereces-de-tera,Zamora,Castilla y León,-5.8716585,41.988222,
49118,49,Milles de la Polvorosa,milles-de-la-polvorosa,Zamora,Castilla y León,-5.7332731,41.9235551,
49119,49,Molacillos,molacillos,Zamora,Castilla y León,-5.6609136,41.5823475,
49120,49,Molezuelas de la Carballeda,molezuelas-de-la-carballeda,Zamora,Castilla y León,-6.1878367,42.0813811,
49121,49,Mombuey,mombuey,Zamora,Castilla y León,-6.3265951,42.0238933,
49122,49,Monfarracinos,monfarracinos,Zamora,Castilla y León,-5.7076083,41.5532837,
49123,49,Montamarta,montamarta,Zamora,Castilla y León,-5.8050617,41.6478982,
49124,49,Moral de Sayago,moral-de-sayago,Zamora,Castilla y León,-6.1003601,41.47397,
49126,49,Moraleja de Sayago,moraleja-de-sayago,Zamora,Castilla y León,-6.0024285,41.1704954,
49125,49,Moraleja del Vino,moraleja-del-vino,Zamora,Castilla y León,-5.6576266,41.4635603,
49128,49,Morales de Rey,morales-de-rey,Zamora,Castilla y León,-5.7866124,42.067185,
49129,49,Morales de Toro,morales-de-toro,Zamora,Castilla y León,-5.3063298,41.5376208,
49130,49,Morales de Valverde,morales-de-valverde,Zamora,Castilla y León,-5.8914539,41.9390351,
49127,49,Morales del Vino,morales-del-vino,Zamora,Castilla y León,-5.7378808,41.44587,
49131,49,Moralina,moralina,Zamora,Castilla y León,-6.1381188,41.4912709,
49132,49,Moreruela de los Infanzones,moreruela-de-los-infanzones,Zamora,Castilla y León,-5.7069503,41.6310606,
49133,49,Moreruela de Tábara,moreruela-de-tabara,Zamora,Castilla y León,-5.8690196,41.7966454,
49134,49,Muelas de los Caballeros,muelas-de-los-caballeros,Zamora,Castilla y León,-6.3372305,42.1292541,
49135,49,Muelas del Pan,muelas-del-pan,Zamora,Castilla y León,-5.9718162,41.5206081,
49136,49,Muga de Sayago,muga-de-sayago,Zamora,Castilla y León,-6.1991117,41.3882658,
49137,49,Navianos de Valverde,navianos-de-valverde,Zamora,Castilla y León,-5.8175842,41.9539216,
49138,49,Olmillos de Castro,olmillos-de-castro,Zamora,Castilla y León,-5.9680575,41.7320388,
49139,49,Otero de Bodas,otero-de-bodas,Zamora,Castilla y León,-6.1542235,41.9370818,
49141,49,Pajares de la Lampreana,pajares-de-la-lampreana,Zamora,Castilla y León,-5.6944511,41.7155206,
49143,49,Palacios de Sanabria,palacios-de-sanabria,Zamora,Castilla y León,-6.5263094,42.0570807,
49142,49,Palacios del Pan,palacios-del-pan,Zamora,Castilla y León,-5.878916,41.6018848,
49145,49,Pedralba de la Pradería,pedralba-de-la-praderia,Zamora,Castilla y León,-6.6952254,42.0257789,
49146,49,"Pego, El",pego-el,Zamora,Castilla y León,-5.4679515,41.3347699,
49147,49,Peleagonzalo,peleagonzalo,Zamora,Castilla y León,-5.4823688,41.4813923,
49148,49,Peleas de Abajo,peleas-de-abajo,Zamora,Castilla y León,-5.6898468,41.3927274,
49149,49,Peñausende,penausende,Zamora,Castilla y León,-5.8676373,41.2837924,
49150,49,Peque,peque,Zamora,Castilla y León,-6.2741093,42.0729996,
49151,49,"Perdigón, El",perdigon-el,Zamora,Castilla y León,-5.741933,41.4958811,
49152,49,Pereruela,pereruela,Zamora,Castilla y León,-5.8762768,41.4151862,
49153,49,Perilla de Castro,perilla-de-castro,Zamora,Castilla y León,-5.8769366,41.7255697,
49154,49,Pías,pias,Zamora,Castilla y León,-6.9924008,42.0922894,
49155,49,Piedrahita de Castro,piedrahita-de-castro,Zamora,Castilla y León,-5.7405139,41.6672891,
49156,49,Pinilla de Toro,pinilla-de-toro,Zamora,Castilla y León,-5.3638598,41.6270561,
49157,49,Pino del Oro,pino-del-oro,Zamora,Castilla y León,-6.1208948,41.57623,
49158,49,"Piñero, El",pinero-el,Zamora,Castilla y León,-5.5886426,41.3527219,
49160,49,Pobladura de Valderaduey,pobladura-de-valderaduey,Zamora,Castilla y León,-5.541386,41.7000331,
49159,49,Pobladura del Valle,pobladura-del-valle,Zamora,Castilla y León,-5.7339313,42.1018759,
49162,49,Porto,porto,Zamora,Castilla y León,-6.8987789,42.167555,
49163,49,Pozoantiguo,pozoantiguo,Zamora,Castilla y León,-5.4365079,41.5969031,
49164,49,Pozuelo de Tábara,pozuelo-de-tabara,Zamora,Castilla y León,-5.8954138,41.7853811,
49165,49,Prado,prado,Zamora,Castilla y León,-5.4207925,41.9201748,
49166,49,Puebla de Sanabria,puebla-de-sanabria,Zamora,Castilla y León,-6.6349267,42.0543768,
49167,49,Pueblica de Valverde,pueblica-de-valverde,Zamora,Castilla y León,-5.900034,41.9182009,
49170,49,Quintanilla de Urz,quintanilla-de-urz,Zamora,Castilla y León,-5.8479125,42.0326295,
49168,49,Quintanilla del Monte,quintanilla-del-monte,Zamora,Castilla y León,-5.348818,41.8678609,
49169,49,Quintanilla del Olmo,quintanilla-del-olmo,Zamora,Castilla y León,-5.4063904,41.9060093,
49171,49,Quiruelas de Vidriales,quiruelas-de-vidriales,Zamora,Castilla y León,-5.82945,42.0175283,
49172,49,Rabanales,rabanales,Zamora,Castilla y León,-6.2767657,41.74163,
49173,49,Rábano de Aliste,rabano-de-aliste,Zamora,Castilla y León,-6.4333634,41.7438119,
49174,49,Requejo,requejo,Zamora,Castilla y León,-6.7447158,42.0302737,
49175,49,Revellinos,revellinos,Zamora,Castilla y León,-5.5702605,41.8907594,
49176,49,Riofrío de Aliste,riofrio-de-aliste,Zamora,Castilla y León,-6.1772268,41.8164056,
49177,49,Rionegro del Puente,rionegro-del-puente,Zamora,Castilla y León,-6.2283035,42.0046009,
49178,49,Roales,roales,Zamora,Castilla y León,-5.7708032,41.5526204,
49179,49,Robleda-Cervantes,robleda-cervantes,Zamora,Castilla y León,-6.5936887,42.0821731,
49180,49,Roelos de Sayago,roelos-de-sayago,Zamora,Castilla y León,-6.1724977,41.2527133,
49181,49,Rosinos de la Requejada,rosinos-de-la-requejada,Zamora,Castilla y León,-6.5336443,42.0856096,
49183,49,Salce,salce,Zamora,Castilla y León,-6.2183502,41.269187,
49184,49,Samir de los Caños,samir-de-los-canos,Zamora,Castilla y León,-6.1639671,41.6720618,
49185,49,San Agustín del Pozo,san-agustin-del-pozo,Zamora,Castilla y León,-5.5938957,41.8858992,
49186,49,San Cebrián de Castro,san-cebrian-de-castro,Zamora,Castilla y León,-5.7549981,41.7050584,
49187,49,San Cristóbal de Entreviñas,san-cristobal-de-entrevinas,Zamora,Castilla y León,-5.6346898,42.0462612,
49188,49,San Esteban del Molar,san-esteban-del-molar,Zamora,Castilla y León,-5.5525404,41.9379961,
49189,49,San Justo,san-justo,Zamora,Castilla y León,-6.6244,42.1333276,
49190,49,San Martín de Valderaduey,san-martin-de-valderaduey,Zamora,Castilla y León,-5.4731937,41.8136987,
49191,49,San Miguel de la Ribera,san-miguel-de-la-ribera,Zamora,Castilla y León,-5.5768249,41.3345497,
49192,49,San Miguel del Valle,san-miguel-del-valle,Zamora,Castilla y León,-5.4954786,42.0302936,
49193,49,San Pedro de Ceque,san-pedro-de-ceque,Zamora,Castilla y León,-6.0718908,42.042585,
49194,49,San Pedro de la Nave-Almendra,san-pedro-de-la-nave-almendra,Zamora,Castilla y León,-5.9356872,41.5828014,
49208,49,San Vicente de la Cabeza,san-vicente-de-la-cabeza,Zamora,Castilla y León,-6.2502064,41.8062662,
49209,49,San Vitero,san-vitero,Zamora,Castilla y León,-6.3478677,41.7755198,
49197,49,Santa Clara de Avedillo,santa-clara-de-avedillo,Zamora,Castilla y León,-5.6766936,41.3384186,
49199,49,Santa Colomba de las Monjas,santa-colomba-de-las-monjas,Zamora,Castilla y León,-5.6845852,41.9581101,
49200,49,Santa Cristina de la Polvorosa,santa-cristina-de-la-polvorosa,Zamora,Castilla y León,-5.7155039,41.9991869,
49201,49,Santa Croya de Tera,santa-croya-de-tera,Zamora,Castilla y León,-5.9766484,41.9834222,
49202,49,Santa Eufemia del Barco,santa-eufemia-del-barco,Zamora,Castilla y León,-5.8973938,41.6779781,
49203,49,Santa María de la Vega,santa-maria-de-la-vega,Zamora,Castilla y León,-5.8083568,42.0839618,
49204,49,Santa María de Valverde,santa-maria-de-valverde,Zamora,Castilla y León,-5.933706,41.935624,
49205,49,Santibáñez de Tera,santibanez-de-tera,Zamora,Castilla y León,-5.9211593,41.9838279,
49206,49,Santibáñez de Vidriales,santibanez-de-vidriales,Zamora,Castilla y León,-6.0136694,42.0752372,
49207,49,Santovenia,santovenia,Zamora,Castilla y León,-5.71024,41.87832,
49210,49,Sanzoles,sanzoles,Zamora,Castilla y León,-5.5663222,41.4324639,
49214,49,Tábara,tabara,Zamora,Castilla y León,-5.9602747,41.8248726,
49216,49,Tapioles,tapioles,Zamora,Castilla y León,-5.4967897,41.8571651,
49219,49,Toro,toro,Zamora,Castilla y León,-5.3913375,41.5274417,
49220,49,"Torre del Valle, La",torre-del-valle-la,Zamora,Castilla y León,-5.7240588,42.0906611,
49221,49,Torregamones,torregamones,Zamora,Castilla y León,-6.1805422,41.4865078,
49222,49,Torres del Carrizal,torres-del-carrizal,Zamora,Castilla y León,-5.6705233,41.6161112,
49223,49,Trabazos,trabazos,Zamora,Castilla y León,-6.4916469,41.7451798,
49224,49,Trefacio,trefacio,Zamora,Castilla y León,-6.6517854,42.1212845,
49225,49,Uña de Quintana,una-de-quintana,Zamora,Castilla y León,-6.1440828,42.0861963,
49226,49,Vadillo de la Guareña,vadillo-de-la-guarena,Zamora,Castilla y León,-5.3533955,41.2807414,
49227,49,Valcabado,valcabado,Zamora,Castilla y León,-5.7503891,41.5480412,
49228,49,Valdefinjas,valdefinjas,Zamora,Castilla y León,-5.4525551,41.4519434,
49229,49,Valdescorriel,valdescorriel,Zamora,Castilla y León,-5.5099027,42.0221969,
49230,49,Vallesa de la Guareña,vallesa-de-la-guarena,Zamora,Castilla y León,-5.3265895,41.1347516,
49231,49,Vega de Tera,vega-de-tera,Zamora,Castilla y León,-6.12553,41.9971757,
49232,49,Vega de Villalobos,vega-de-villalobos,Zamora,Castilla y León,-5.4640201,41.9700487,
49233,49,Vegalatrave,vegalatrave,Zamora,Castilla y León,-6.1079762,41.700185,
49234,49,Venialbo,venialbo,Zamora,Castilla y León,-5.5367936,41.3895764,
49235,49,Vezdemarbán,vezdemarban,Zamora,Castilla y León,-5.3664761,41.6542859,
49236,49,Vidayanes,vidayanes,Zamora,Castilla y León,-5.5744018,41.9097991,
49237,49,Videmala,videmala,Zamora,Castilla y León,-6.0401268,41.6134205,
49238,49,Villabrázaro,villabrazaro,Zamora,Castilla y León,-5.7280076,42.0534763,
49239,49,Villabuena del Puente,villabuena-del-puente,Zamora,Castilla y León,-5.4090087,41.3800382,
49240,49,Villadepera,villadepera,Zamora,Castilla y León,-6.1321553,41.5469891,
49241,49,Villaescusa,villaescusa-zamora,Zamora,Castilla y León,-5.4653305,41.2059929,
49242,49,Villafáfila,villafafila,Zamora,Castilla y León,-5.6158956,41.8457736,
49243,49,Villaferrueña,villaferruena,Zamora,Castilla y León,-5.8594545,42.0989255,
49244,49,Villageriz,villageriz,Zamora,Castilla y León,-5.9548431,42.1183446,
49245,49,Villalazán,villalazan,Zamora,Castilla y León,-5.5892992,41.4943236,
49246,49,Villalba de la Lampreana,villalba-de-la-lampreana,Zamora,Castilla y León,-5.639223,41.7430599,
49247,49,Villalcampo,villalcampo,Zamora,Castilla y León,-6.0480662,41.5209477,
49248,49,Villalobos,villalobos,Zamora,Castilla y León,-5.4764704,41.946592,
49249,49,Villalonso,villalonso,Zamora,Castilla y León,-5.2978359,41.59715,
49250,49,Villalpando,villalpando,Zamora,Castilla y León,-5.413591,41.8654475,
49251,49,Villalube,villalube,Zamora,Castilla y León,-5.5453226,41.6103688,
49252,49,Villamayor de Campos,villamayor-de-campos,Zamora,Castilla y León,-5.3612435,41.8976073,
49255,49,Villamor de los Escuderos,villamor-de-los-escuderos,Zamora,Castilla y León,-5.5755119,41.2520597,
49256,49,Villanázar,villanazar,Zamora,Castilla y León,-5.7806834,41.9743145,
49257,49,Villanueva de Azoague,villanueva-de-azoague,Zamora,Castilla y León,-5.6648582,41.9763804,
49258,49,Villanueva de Campeán,villanueva-de-campean,Zamora,Castilla y León,-5.7701445,41.3537644,
49259,49,Villanueva de las Peras,villanueva-de-las-peras,Zamora,Castilla y León,-5.979292,41.9363488,
49260,49,Villanueva del Campo,villanueva-del-campo,Zamora,Castilla y León,-5.4057358,41.9845431,
49263,49,Villar de Fallaves,villar-de-fallaves,Zamora,Castilla y León,-5.339664,41.9252099,
49264,49,Villar del Buey,villar-del-buey,Zamora,Castilla y León,-6.189163,41.3294996,
49261,49,Villaralbo,villaralbo,Zamora,Castilla y León,-5.6839275,41.4896888,
49262,49,Villardeciervos,villardeciervos,Zamora,Castilla y León,-6.2867284,41.9421627,
49265,49,Villardiegua de la Ribera,villardiegua-de-la-ribera,Zamora,Castilla y León,-6.1831947,41.5361673,
49266,49,Villárdiga,villardiga,Zamora,Castilla y León,-5.4653305,41.8190293,
49267,49,Villardondiego,villardondiego,Zamora,Castilla y León,-5.377597,41.5847392,
49268,49,Villarrín de Campos,villarrin-de-campos,Zamora,Castilla y León,-5.639223,41.7951393,
49269,49,Villaseco del Pan,villaseco-del-pan,Zamora,Castilla y León,-5.9654144,41.468585,
49270,49,Villavendimio,villavendimio,Zamora,Castilla y León,-5.343587,41.5788559,
49272,49,Villaveza de Valverde,villaveza-de-valverde,Zamora,Castilla y León,-5.8492315,41.9449005,
49271,49,Villaveza del Agua,villaveza-del-agua,Zamora,Castilla y León,-5.6780088,41.9188815,
49273,49,Viñas,vinas,Zamora,Castilla y León,-6.4709918,41.7729837,
49275,49,Zamora,zamora,Zamora,Castilla y León,-5.7467879,41.5034712,
50001,50,Abanto,abanto,Zaragoza,Aragón,-1.698687,41.13691,
50002,50,Acered,acered,Zaragoza,Aragón,-1.604282,41.17023,
50003,50,Agón,agon,Zaragoza,Aragón,-1.452092,41.85692,
50004,50,Aguarón,aguaron,Zaragoza,Aragón,-1.26809,41.33798,
50005,50,Aguilón,aguilon,Zaragoza,Aragón,-1.046726,41.29503,
50006,50,Ainzón,ainzon,Zaragoza,Aragón,-1.520205,41.81704,
50007,50,Aladrén,aladren,Zaragoza,Aragón,-1.155967,41.24913,
50008,50,Alagón,alagon,Zaragoza,Aragón,-1.121953,41.77036,
50009,50,Alarba,alarba,Zaragoza,Aragón,-1.613624,41.20458,
50010,50,Alberite de San Juan,alberite-de-san-juan,Zaragoza,Aragón,-1.470257,41.81969,
50011,50,Albeta,albeta,Zaragoza,Aragón,-1.499618,41.8273,
50012,50,Alborge,alborge,Zaragoza,Aragón,-0.3576005,41.3348,
50013,50,Alcalá de Ebro,alcala-de-ebro,Zaragoza,Aragón,-1.196587,41.81363,
50014,50,Alcalá de Moncayo,alcala-de-moncayo,Zaragoza,Aragón,-1.696082,41.7863,
50015,50,Alconchel de Ariza,alconchel-de-ariza,Zaragoza,Aragón,-2.118907,41.20474,
50016,50,Aldehuela de Liestos,aldehuela-de-liestos,Zaragoza,Aragón,-1.701049,41.06451,
50017,50,Alfajarín,alfajarin,Zaragoza,Aragón,-0.7004536,41.61547,
50018,50,Alfamén,alfamen,Zaragoza,Aragón,-1.246699,41.43915,
50019,50,Alforque,alforque,Zaragoza,Aragón,-0.3856694,41.33142,
50020,50,Alhama de Aragón,alhama-de-aragon,Zaragoza,Aragón,-1.894019,41.29637,
50021,50,Almochuel,almochuel,Zaragoza,Aragón,-0.5502118,41.28008,
50022,50,"Almolda, La",almolda-la,Zaragoza,Aragón,-0.2115709,41.5523078,
50023,50,Almonacid de la Cuba,almonacid-de-la-cuba,Zaragoza,Aragón,-0.7920387,41.27913,
50024,50,Almonacid de la Sierra,almonacid-de-la-sierra,Zaragoza,Aragón,-1.322687,41.39656,
50025,50,"Almunia de Doña Godina, La",almunia-de-dona-godina-la,Zaragoza,Aragón,-0.8985689,41.6617535,
50026,50,Alpartir,alpartir,Zaragoza,Aragón,-1.382381,41.42068,
50027,50,Ambel,ambel,Zaragoza,Aragón,-1.617189,41.79573,
50028,50,Anento,anento,Zaragoza,Aragón,-1.333929,41.07045,
50029,50,Aniñón,aninon,Zaragoza,Aragón,-1.70492,41.44526,
50030,50,Añón de Moncayo,anon-de-moncayo,Zaragoza,Aragón,-1.721207,41.77882,
50031,50,Aranda de Moncayo,aranda-de-moncayo,Zaragoza,Aragón,-1.791696,41.57757,
50032,50,Arándiga,arandiga,Zaragoza,Aragón,-1.502472,41.51111,
50033,50,Ardisa,ardisa,Zaragoza,Aragón,-0.7574904,42.20103,
50034,50,Ariza,ariza,Zaragoza,Aragón,-2.053553,41.31088,
50035,50,Artieda,artieda,Zaragoza,Aragón,-0.9840556,42.58543,
50036,50,Asín,asin,Zaragoza,Aragón,-1.046718,42.28297,
50037,50,Atea,atea,Zaragoza,Aragón,-1.554076,41.15928,
50038,50,Ateca,ateca,Zaragoza,Aragón,-1.793537,41.33101,
50039,50,Azuara,azuara,Zaragoza,Aragón,-0.8684728,41.25877,
50040,50,Badules,badules,Zaragoza,Aragón,-1.254127,41.13863,
50041,50,Bagüés,bagues,Zaragoza,Aragón,-0.9455563,42.54947,
50042,50,Balconchán,balconchan,Zaragoza,Aragón,-1.460723,41.08688,
50043,50,Bárboles,barboles,Zaragoza,Aragón,-1.188404,41.71191,
50044,50,Bardallur,bardallur,Zaragoza,Aragón,-1.21231,41.68325,
50045,50,Belchite,belchite,Zaragoza,Aragón,-0.7543449,41.3061,
50046,50,Belmonte de Gracián,belmonte-de-gracian,Zaragoza,Aragón,-1.5459,41.31591,
50047,50,Berdejo,berdejo,Zaragoza,Aragón,-1.944459,41.56099,
50048,50,Berrueco,berrueco,Zaragoza,Aragón,-1.466913,40.99079,
50901,50,Biel,biel,Zaragoza,Aragón,-0.9365878,42.38749,
50050,50,Bijuesca,bijuesca,Zaragoza,Aragón,-1.920954,41.54044,
50051,50,Biota,biota,Zaragoza,Aragón,-1.18699,42.26216,
50052,50,Bisimbre,bisimbre,Zaragoza,Aragón,-1.443099,41.85635,
50053,50,Boquiñeni,boquineni,Zaragoza,Aragón,-1.249734,41.84874,
50054,50,Bordalba,bordalba,Zaragoza,Aragón,-2.07819,41.41724,
50055,50,Borja,borja,Zaragoza,Aragón,-1.531878,41.83517,
50056,50,Botorrita,botorrita,Zaragoza,Aragón,-1.030539,41.50915,
50057,50,Brea de Aragón,brea-de-aragon,Zaragoza,Aragón,-1.598545,41.52528,
50058,50,Bubierca,bubierca,Zaragoza,Aragón,-1.855994,41.31425,
50059,50,Bujaraloz,bujaraloz,Zaragoza,Aragón,-0.1492837,41.49786,
50060,50,Bulbuente,bulbuente,Zaragoza,Aragón,-1.602562,41.81774,
50061,50,Bureta,bureta,Zaragoza,Aragón,-1.488251,41.81722,
50062,50,"Burgo de Ebro, El",burgo-de-ebro-el,Zaragoza,Aragón,-0.8731296,41.6695276,
50063,50,"Buste, El",buste-el,Zaragoza,Aragón,-1.6017305,41.8858758,
50064,50,Cabañas de Ebro,cabanas-de-ebro,Zaragoza,Aragón,-1.163833,41.79571,
50065,50,Cabolafuente,cabolafuente,Zaragoza,Aragón,-2.038758,41.21166,
50066,50,Cadrete,cadrete,Zaragoza,Aragón,-0.960096,41.55568,
50067,50,Calatayud,calatayud,Zaragoza,Aragón,-1.647009,41.35432,
50068,50,Calatorao,calatorao,Zaragoza,Aragón,-1.344612,41.52506,
50069,50,Calcena,calcena,Zaragoza,Aragón,-1.717815,41.6562,
50070,50,Calmarza,calmarza,Zaragoza,Aragón,-1.912225,41.15789,
50071,50,Campillo de Aragón,campillo-de-aragon,Zaragoza,Aragón,-1.844533,41.12734,
50072,50,Carenas,carenas,Zaragoza,Aragón,-1.797706,41.27814,
50073,50,Cariñena,carinena,Zaragoza,Aragón,-1.224118,41.33694,
50074,50,Caspe,caspe,Zaragoza,Aragón,-0.0440777,41.234,
